id,Alcohol,Acido_malico,Cenizas,Alcalinidad_cenizas,Magnesio,Fenoles_totales,Flavonoides,Fenoles_no_flavonoides,Proantocianidinas,Intensidad_color,Tono_color,OD280_OD315_vinos_diluidos,Prolina
159,13.48,-0.6471715158747688,0.99406242360104,0.9834400495218075,-0.8659888240999707,0.45336556722787785,-0.8868980014999327,1.2347666686006373,1.1861685674551954,2.6491859648329985,-1.658666142637714,-1.0948641734678695,-0.46209425914753766
160,12.36,1.1945266820499807,0.048143914846940465,0.5220188597767444,-0.9464755561791433,-0.012133303909341293,-1.0590986353678031,1.0735256603297636,-0.9222514511423264,0.947412916909074,-1.7032449319863812,-1.3700284498685245,-0.7643543116071968
161,13.69,0.7085229909309493,0.630247612541771,0.21440473328003584,0.5827723533251368,-0.7414148686909836,-1.4034999031035433,1.0735256603297636,-1.3270680947130506,0.21274504012240408,0.07990664196031745,-1.0398313181877386,-0.28073822767174217
162,12.85,0.7170493714768974,0.7757735369654786,0.8296329862734532,0.5022856212459641,-1.020714191373315,-1.3652330955773497,1.8797307016841314,-1.057190332332568,0.08822506100601944,-0.32130246217768965,-0.6408431174067891,-0.6132242853773673
164,13.78,0.28220396363355366,-0.24290793400047478,0.8296329862734532,-0.785502092020798,-1.4862130625105334,-1.288699480524963,0.34794112311083214,-0.9391188112911066,1.7484914492244823,-1.0791418811050368,-1.2324463116681972,-0.47720726177052064
165,13.73,1.6464248509852204,-0.3884338584241824,0.9834400495218075,-0.9464755561791433,-1.5948294657758846,-1.4896002200374785,1.2347666686006373,-0.7367104895057447,0.5198943219428198,-0.7225115663156968,-1.1361388149279679,-0.7643543116071968
166,13.45,1.0836837349526578,0.8485364991773324,1.1372471127701618,0.9047192816418272,-0.9431310461837785,-1.0590986353678031,0.5091821313817059,-0.2138223248935592,2.2050647059845594,-0.4104600408750247,-1.39754487750859,-0.23539921980279332
167,12.82,0.8023131769363767,-0.24290793400047478,0.0605976700316815,-0.9464755561791433,-1.284496885017739,-1.3078328842880598,0.2673206189753957,-1.0403229721837877,2.030736735221621,-0.9899843024077019,-1.1361388149279679,-0.26562522504875924
168,13.58,0.12872911380649144,1.1759698291306737,1.5986683025152248,0.4217988891667915,-1.1758804817523878,-1.13563225042019,0.18670011483995885,-0.0788834437033177,1.3666301799342357,-0.9008267237103669,-1.067347745827804,-0.0691561909499808
169,13.4,1.8510579840879697,1.7944550079314303,1.7524753657635792,0.9852060137209999,-0.5086654331223743,-1.0208318278416095,-0.7807459347852826,-0.8041799301008651,1.3002195244054973,-1.212878249151039,-0.9022491799874113,-0.43186825390157174
170,12.2,0.5124162383741473,-0.17014497178862098,-0.09320939321667283,-0.3025816995457622,-1.6413793528896066,-1.4704668162743817,0.2673206189753957,-1.445139615754512,0.05501973324165015,-1.2574570384997064,-1.0260731043677058,-0.7945803168531628
171,12.77,-0.0332721165665189,-0.3156708962123286,0.0605976700316815,-1.1074490203374885,-1.4241465463589047,-1.451333412511285,0.9122846520588898,-1.5969458570935335,1.881312345215362,-1.658666142637714,-1.301237380768361,-0.9154843378370264
172,14.16,0.06904444998485579,0.4119587259062095,0.21440473328003584,-0.7050153599416253,-0.9741643042595931,-1.2695660767618666,0.5898026355171427,-0.584904248166723,1.7982994408710358,-1.4357721958943765,-1.1911716702080988,-0.341190238163674
173,13.71,2.7463279414125013,0.30281428258842963,0.36821179652839015,-0.38306843162493487,-0.9741643042595931,-1.3556663936958018,1.2347666686006373,-0.888516730844766,0.9681662467618047,-1.3466146171970415,-1.1498970287480006,-0.09938219619594671
174,13.4,1.262737726417564,0.4119587259062095,1.1372471127701618,0.1803386929292736,-0.7879647558047055,-1.2217325673541248,0.5091821313817059,-0.29815912563746017,0.8021396079399583,-1.0791418811050368,-1.39754487750859,-0.0691561909499808
175,13.27,1.578213806617637,-0.3884338584241824,0.21440473328003584,1.629099870354381,-1.1138139656007586,-1.2791327786434148,0.5091821313817059,-0.3993632865301409,2.0058327393983437,-1.569508563940379,-1.39754487750859,0.18776485364072948
176,13.17,0.13725549435243917,0.011762433741014369,0.21440473328003584,1.629099870354381,-1.020714191373315,-1.288699480524963,1.3153871727360742,-0.2138223248935592,1.6322728020491901,-1.5249297745917116,-1.3149955945883933,0.20287785626371244
177,14.13,1.424738956790574,1.357877234660309,1.5986683025152248,-0.3025816995457622,-0.40004902985702356,-1.2121658654725764,1.5572486851423848,-0.3993632865301409,1.590766142343728,-1.480350985243044,-1.342512022228459,-0.6434502906233331
